PassengerId,Alone,CompCntReduced,HomePlanetOrd,CryoSleep,CabinDeckOrd,CabinPort,DestinationOrd,DiscretizedAge4,DiscretizedAge5,VIP,PosRoomService,PosFoodCourt,PosShoppingMall,PosSpa,PosVRDeck,PTTotalSpent,Transported
0045_02,False,1,2.0,True,3.0,True,,1.0,1.0,False,False,False,False,False,False,-1.1403312343363434,True
0050_01,True,0,0.0,False,2.0,False,0.0,2.0,3.0,False,True,False,False,False,False,0.5991970046339358,False
0051_01,True,0,0.0,False,2.0,False,2.0,3.0,4.0,False,False,True,False,True,True,0.8351604638427629,False
0052_01,True,0,0.0,False,4.0,False,2.0,,,False,True,False,True,True,False,1.2066265736516704,False
0053_01,True,0,0.0,False,3.0,False,2.0,1.0,2.0,False,False,False,True,False,True,0.8965198150292405,True
0056_01,False,2,1.0,False,5.0,False,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0056_02,False,2,1.0,True,5.0,False,2.0,3.0,3.0,False,False,False,False,False,False,-1.1403312343363434,True
0056_03,False,2,1.0,False,5.0,False,2.0,2.0,2.0,False,True,True,True,True,True,1.195521868051556,True
0058_01,True,0,0.0,True,4.0,False,1.0,2.0,3.0,False,False,False,False,False,False,-1.1403312343363434,False
0061_01,True,0,0.0,False,3.0,False,2.0,1.0,1.0,False,True,True,True,True,True,1.006395863086915,False
0062_01,True,0,0.0,False,3.0,False,2.0,3.0,4.0,False,False,True,False,True,True,0.5290190800651854,False
0064_01,False,1,2.0,True,3.0,False,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0064_02,False,1,2.0,True,2.0,False,2.0,2.0,3.0,False,False,False,False,False,False,-1.1403312343363434,True
0066_01,True,0,0.0,False,4.0,True,2.0,3.0,4.0,False,True,True,True,False,True,0.6076353547018339,False
0067_01,False,2,0.0,True,4.0,False,1.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0067_02,False,2,0.0,False,4.0,False,2.0,0.0,1.0,False,True,True,True,False,False,0.5627532601178692,True
0067_03,False,2,0.0,False,3.0,False,0.0,1.0,1.0,False,True,True,False,False,True,0.908289273616946,False
0068_01,True,0,2.0,False,2.0,False,2.0,,,False,True,False,True,True,False,0.6908755478757366,False
0069_01,True,0,0.0,False,3.0,False,2.0,3.0,4.0,False,True,False,True,True,False,0.6419924443369776,True
0070_01,True,0,0.0,False,3.0,True,2.0,1.0,1.0,False,True,False,True,True,True,0.6491078383438221,False
0071_01,True,0,0.0,False,3.0,True,2.0,0.0,0.0,False,True,True,False,False,True,0.9448941102839009,False
0072_01,True,0,0.0,False,3.0,False,2.0,0.0,0.0,False,False,True,False,False,True,0.6958396661549204,False
0073_01,True,0,2.0,False,5.0,True,1.0,2.0,3.0,False,True,True,True,False,True,0.6336253533495406,False
0074_01,True,0,1.0,False,1.0,False,2.0,3.0,4.0,False,True,True,False,False,True,1.4433821797004696,True
0076_01,True,0,2.0,False,3.0,False,2.0,2.0,2.0,False,True,False,True,False,False,0.7256551604372551,True
0077_01,True,0,2.0,False,3.0,True,2.0,2.0,2.0,False,True,False,True,False,False,0.7642358943503496,True
0078_01,True,0,1.0,False,1.0,False,2.0,3.0,3.0,False,False,True,False,True,True,1.66409250075619,False
0081_01,True,0,0.0,True,4.0,False,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,False
0082_01,False,2,2.0,False,3.0,True,2.0,3.0,4.0,False,True,False,False,False,False,1.3743502706112567,False
0082_02,False,2,2.0,True,3.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0082_03,False,2,2.0,False,3.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0084_01,True,0,0.0,False,4.0,False,2.0,1.0,2.0,False,True,False,False,False,True,0.5627532601178692,True
0085_01,True,0,1.0,True,1.0,False,2.0,3.0,3.0,False,False,False,False,False,False,-1.1403312343363434,True
0086_01,True,0,0.0,False,3.0,True,2.0,3.0,4.0,False,True,False,False,True,True,0.7774434141689681,False
0088_01,True,0,2.0,True,2.0,False,1.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0090_01,True,0,0.0,True,4.0,False,2.0,2.0,3.0,False,False,False,False,False,False,-1.1403312343363434,True
0091_01,False,1,0.0,True,4.0,False,2.0,1.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0091_02,False,1,0.0,False,3.0,False,2.0,2.0,2.0,False,True,True,True,True,False,0.6473425977381522,False
0092_01,False,2,0.0,False,4.0,True,2.0,1.0,1.0,False,False,False,True,True,True,0.5627532601178692,False
0092_02,False,2,0.0,True,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0092_03,False,2,0.0,True,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0097_01,True,0,1.0,False,5.0,False,2.0,3.0,4.0,False,False,True,False,True,True,0.8801513117473253,False
0098_01,False,1,0.0,False,4.0,True,2.0,1.0,2.0,False,False,True,True,True,False,0.638742346772738,False
0098_02,False,1,0.0,False,4.0,True,2.0,1.0,2.0,False,False,True,True,False,True,1.1362860525951408,True
0099_01,False,1,0.0,False,3.0,True,1.0,1.0,1.0,False,True,True,True,True,False,0.7621990664469327,False
0099_02,False,1,0.0,,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0101_01,True,0,2.0,True,,,2.0,2.0,3.0,False,False,False,False,False,False,-1.1403312343363434,True
0102_01,True,0,0.0,False,3.0,False,2.0,0.0,1.0,False,False,False,False,True,True,0.6487555063124164,False
0103_01,False,2,0.0,False,3.0,False,2.0,1.0,2.0,False,False,False,False,False,True,-0.4789634619172703,True
0103_02,False,2,0.0,True,4.0,False,0.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0103_03,False,2,0.0,True,4.0,False,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,False
0105_01,True,0,0.0,False,3.0,True,2.0,2.0,2.0,False,False,False,True,True,True,0.5618472947790107,False
0107_01,True,0,2.0,False,5.0,False,2.0,1.0,1.0,False,True,True,True,False,False,0.8645515358260434,False
0108_01,False,2,0.0,True,4.0,False,2.0,1.0,1.0,False,False,False,False,False,False,-1.1403312343363434,False
0108_02,False,2,0.0,False,4.0,False,2.0,2.0,3.0,False,True,False,True,False,False,0.6369235008391125,False
0108_03,False,2,0.0,False,4.0,False,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0110_01,False,3+,1.0,False,,True,2.0,2.0,3.0,False,False,True,True,True,True,1.2377229114944166,False
0110_02,False,3+,1.0,False,0.0,True,2.0,3.0,3.0,False,False,True,False,False,True,0.9101580677086614,False
0110_03,False,3+,1.0,False,0.0,True,2.0,3.0,4.0,False,True,True,False,True,True,1.667175400279796,True
0110_04,False,3+,1.0,True,0.0,True,2.0,2.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0111_01,True,0,1.0,True,2.0,False,2.0,2.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0112_01,True,0,1.0,False,0.0,False,0.0,3.0,4.0,True,False,True,True,True,True,1.0046942017994613,True
0113_01,True,0,0.0,False,3.0,True,2.0,3.0,4.0,False,False,False,True,False,False,0.6048454645026844,True
0114_01,True,0,0.0,False,4.0,False,2.0,2.0,2.0,False,True,True,True,True,True,0.6437849971870298,False
0115_01,True,0,2.0,,3.0,True,2.0,1.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0116_01,True,0,1.0,False,5.0,True,2.0,2.0,3.0,False,True,True,False,True,True,1.002852913529019,True
0119_01,False,1,1.0,False,5.0,True,2.0,3.0,3.0,False,False,True,False,True,True,1.460095424473437,False
0119_02,False,1,1.0,True,5.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0120_01,True,0,2.0,True,3.0,True,2.0,1.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0122_01,True,0,0.0,False,4.0,False,2.0,2.0,2.0,False,False,False,False,True,True,0.5922111917262434,False
0123_01,True,0,0.0,False,3.0,True,2.0,0.0,1.0,False,True,True,True,False,True,0.5613934097864182,False
0126_01,True,0,2.0,True,3.0,False,2.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0127_01,True,0,2.0,False,2.0,False,2.0,2.0,3.0,False,True,False,True,False,True,0.682655903161117,False
0128_01,False,1,2.0,False,5.0,False,2.0,3.0,4.0,True,True,True,True,True,True,1.0491705928974238,False
0128_02,False,1,2.0,False,2.0,False,2.0,3.0,4.0,False,True,True,False,False,False,0.9252630758276903,False
0129_01,True,0,0.0,True,4.0,False,1.0,1.0,1.0,False,False,False,False,False,False,-1.1403312343363434,True
0133_01,False,1,2.0,True,3.0,False,2.0,1.0,1.0,False,False,False,False,False,False,-1.1403312343363434,True
0133_02,False,1,2.0,False,5.0,False,2.0,2.0,3.0,False,True,False,False,False,False,1.0155550165916207,False
0134_01,True,0,0.0,False,4.0,True,2.0,1.0,1.0,False,False,True,True,False,False,0.5799563897288892,True
0136_01,True,0,0.0,False,4.0,False,1.0,3.0,4.0,False,True,True,True,True,True,0.5699158394224816,False
0138_01,False,1,0.0,True,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0138_02,False,1,0.0,False,2.0,True,,2.0,3.0,False,False,True,False,True,True,0.6004152101800144,False
0139_01,True,0,1.0,True,1.0,False,0.0,2.0,3.0,False,False,False,False,False,False,-1.1403312343363434,True
0140_01,False,1,0.0,True,4.0,True,2.0,1.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0140_02,False,1,0.0,False,3.0,True,2.0,1.0,2.0,False,True,False,False,False,True,0.6419924443369776,False
0141_01,True,0,2.0,False,3.0,True,2.0,2.0,3.0,False,False,False,True,False,False,-0.028836369402176786,False
0144_01,True,0,0.0,False,3.0,False,2.0,1.0,1.0,False,False,True,True,False,False,0.5270152359239086,True
0146_01,True,0,0.0,False,4.0,False,2.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,False
0147_01,True,0,0.0,True,4.0,False,2.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0148_01,True,0,2.0,False,3.0,True,2.0,3.0,4.0,False,True,False,True,False,True,0.7236681419505158,False
0149_01,True,0,0.0,True,4.0,False,0.0,,,False,False,False,False,False,False,-1.1403312343363434,True
0151_01,True,0,0.0,True,4.0,True,0.0,3.0,3.0,False,False,False,False,False,False,-1.1403312343363434,False
0152_01,True,0,0.0,False,3.0,True,,3.0,4.0,False,False,False,False,False,True,0.515257470013962,False
0160_01,True,0,0.0,False,4.0,True,2.0,1.0,1.0,False,True,False,False,False,True,1.165246683459255,False
0163_01,False,1,1.0,True,0.0,True,2.0,1.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0163_02,False,1,1.0,True,0.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0164_01,False,1,0.0,False,4.0,False,2.0,3.0,4.0,False,True,True,False,False,True,0.884721875271619,True
0164_02,False,1,0.0,True,4.0,False,1.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,False
0165_01,True,0,2.0,True,3.0,True,2.0,2.0,3.0,,False,False,False,False,False,-1.1403312343363434,True
0167_01,False,1,2.0,True,3.0,False,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0167_02,False,1,2.0,False,3.0,False,2.0,2.0,2.0,False,True,False,True,True,True,0.8254495045046667,False
0169_01,True,0,0.0,True,4.0,True,2.0,2.0,3.0,False,False,False,False,False,False,-1.1403312343363434,False
0170_01,True,0,0.0,False,2.0,False,2.0,1.0,2.0,False,False,False,False,True,True,0.5983824666029234,False
0171_01,True,0,0.0,True,4.0,False,1.0,1.0,1.0,False,False,False,False,False,False,-1.1403312343363434,True
0172_01,True,0,0.0,True,4.0,True,2.0,2.0,3.0,False,False,False,False,False,False,-1.1403312343363434,True
0173_01,True,0,0.0,False,2.0,False,2.0,3.0,4.0,False,False,True,False,True,False,0.6722671158818674,True
0174_01,True,0,0.0,False,3.0,True,0.0,1.0,1.0,False,True,False,True,True,True,0.5078953621916997,False
0177_01,True,0,1.0,False,0.0,False,2.0,3.0,3.0,False,False,True,True,True,True,1.8835839791265445,False
0178_01,True,0,2.0,False,5.0,False,2.0,3.0,3.0,False,True,False,True,True,True,1.1237714906020384,False
0179_01,False,2,0.0,False,4.0,True,2.0,1.0,1.0,False,True,True,True,True,True,0.6434272258193223,True
0179_02,False,2,0.0,False,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,False
0179_03,False,2,0.0,False,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0181_01,True,0,0.0,False,4.0,True,2.0,1.0,1.0,False,False,False,True,True,True,0.38076140244254514,False
0182_01,True,0,1.0,True,1.0,True,2.0,1.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0183_01,True,0,0.0,False,3.0,False,2.0,2.0,3.0,False,True,True,True,False,True,0.6115821713944515,True
0186_01,True,0,0.0,False,4.0,True,2.0,1.0,2.0,False,True,False,False,False,True,0.6813740485512483,False
0188_01,True,0,0.0,True,4.0,False,2.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0189_01,True,0,0.0,False,2.0,True,0.0,3.0,4.0,False,True,True,True,True,True,0.5983824666029234,False
0190_01,True,0,0.0,True,4.0,False,0.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,False
0192_01,False,2,0.0,True,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0192_02,False,2,0.0,False,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,False
0192_03,False,2,0.0,False,4.0,True,2.0,3.0,3.0,False,False,False,True,True,False,0.644142400528122,False
0193_01,False,2,2.0,True,3.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0193_02,False,2,2.0,False,3.0,True,2.0,1.0,1.0,False,False,False,True,True,False,0.7007345736049777,False
0193_03,False,2,2.0,False,3.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0195_01,True,0,2.0,False,3.0,True,2.0,3.0,3.0,False,True,False,True,False,False,0.7549768718794778,True
0196_01,True,0,2.0,False,5.0,True,1.0,1.0,2.0,False,True,False,True,False,True,0.8670395467354493,False
0197_01,True,0,1.0,False,1.0,True,2.0,2.0,3.0,False,False,True,False,True,True,0.9613268723637223,False
0198_01,True,0,0.0,,4.0,True,1.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0199_01,True,0,0.0,True,4.0,False,2.0,0.0,1.0,False,False,False,False,False,False,-1.1403312343363434,False
0200_01,True,0,0.0,True,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0201_01,False,1,1.0,True,0.0,False,2.0,2.0,3.0,False,False,False,False,False,False,-1.1403312343363434,True
0201_02,False,1,1.0,True,0.0,False,2.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0202_01,False,1,1.0,True,0.0,True,0.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0202_02,False,1,1.0,False,5.0,True,0.0,,,False,False,True,False,True,True,1.1268202345003284,True
0203_01,True,0,1.0,True,1.0,False,2.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0205_01,True,0,0.0,False,4.0,False,2.0,2.0,2.0,False,False,True,True,False,True,0.5922111917262434,False
0206_01,True,0,1.0,False,1.0,False,0.0,,,False,True,True,True,True,True,1.04530638624236,True
0207_01,True,0,0.0,True,4.0,True,1.0,1.0,1.0,False,False,False,False,False,False,-1.1403312343363434,False
0210_01,True,0,1.0,True,5.0,True,0.0,1.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0211_01,False,2,2.0,False,3.0,True,2.0,2.0,2.0,False,True,True,True,False,False,0.6883668954939244,True
0211_02,False,2,2.0,True,3.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0211_03,False,2,2.0,False,3.0,True,2.0,0.0,0.0,False,True,False,True,True,False,0.7712743976066512,False
0212_01,False,1,0.0,False,2.0,True,2.0,0.0,0.0,False,True,False,False,True,True,0.6696209583157486,False
0212_02,False,1,0.0,False,3.0,True,2.0,2.0,3.0,False,True,True,False,True,True,0.574754567066247,False
0213_01,True,0,0.0,False,3.0,True,2.0,1.0,1.0,False,True,True,False,False,True,0.6008203229749797,False
0216_01,True,0,0.0,False,3.0,False,0.0,1.0,1.0,False,False,True,False,False,True,0.9026249305211614,False
0217_01,True,0,0.0,False,3.0,True,2.0,3.0,3.0,False,True,False,False,True,False,0.8194077186809863,False
0219_01,True,0,0.0,True,4.0,True,2.0,1.0,1.0,False,False,False,False,False,False,-1.1403312343363434,True
0220_01,False,3+,0.0,True,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0220_02,False,3+,0.0,False,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0220_03,False,3+,0.0,True,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,False
0220_04,False,3+,0.0,False,2.0,True,2.0,1.0,2.0,False,True,True,False,False,False,0.18623400557030015,False
0220_05,False,3+,0.0,False,3.0,True,2.0,0.0,0.0,False,False,True,False,False,True,0.7073556639527756,False
0220_06,False,3+,0.0,False,4.0,True,0.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,False
0220_07,False,3+,0.0,True,4.0,True,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0221_01,False,3+,2.0,False,2.0,False,0.0,1.0,1.0,False,True,False,True,False,False,0.9633854931926995,False
0221_02,False,3+,2.0,False,2.0,False,2.0,1.0,1.0,False,True,True,True,True,False,0.7614322395549181,False
0221_03,False,3+,2.0,False,2.0,False,2.0,2.0,3.0,False,True,True,True,True,False,0.9293061880088171,False
0221_04,False,3+,2.0,True,2.0,False,2.0,1.0,1.0,False,False,False,False,False,False,-1.1403312343363434,True
0221_05,False,3+,2.0,False,2.0,False,2.0,3.0,4.0,False,True,False,True,True,True,0.9971399441182177,False
0221_06,False,3+,2.0,False,2.0,False,2.0,0.0,0.0,False,True,False,True,True,False,0.7793951781557251,False
0221_07,False,3+,2.0,True,2.0,False,2.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,False
0222_01,False,2,2.0,False,3.0,False,2.0,1.0,1.0,False,True,False,False,True,False,0.7906512724265159,False
0222_02,False,2,2.0,True,3.0,False,2.0,1.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0222_03,False,2,2.0,True,2.0,False,2.0,0.0,0.0,False,False,False,False,False,False,-1.1403312343363434,True
0223_01,True,0,0.0,False,4.0,False,2.0,1.0,1.0,False,False,True,True,False,True,0.5493754857998935,False
0224_01,True,0,2.0,False,3.0,False,2.0,2.0,3.0,True,True,False,True,True,False,0.8749632081320904,False
0225_01,True,0,0.0,True,4.0,True,1.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0229_01,True,0,0.0,False,3.0,False,2.0,1.0,2.0,False,True,True,False,True,True,0.6044450594250497,False
0231_01,True,0,2.0,False,3.0,False,2.0,2.0,2.0,False,True,False,True,True,False,0.8723411375359578,False
0232_01,True,0,0.0,True,4.0,False,1.0,2.0,2.0,False,False,False,False,False,False,-1.1403312343363434,False
0233_01,True,0,2.0,False,3.0,False,2.0,2.0,3.0,False,True,False,True,True,False,0.861659397029019,False
0234_01,True,0,0.0,False,3.0,True,2.0,3.0,4.0,False,False,True,False,False,False,0.6369235008391125,False
0237_01,True,0,1.0,True,0.0,True,2.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0239_01,True,0,2.0,False,,,2.0,2.0,3.0,False,True,False,False,True,True,0.6908755478757366,False
0240_01,True,0,2.0,True,3.0,True,2.0,2.0,3.0,False,False,False,False,False,False,-1.1403312343363434,True
0241_01,True,0,1.0,False,2.0,True,0.0,2.0,3.0,False,False,True,False,True,True,1.3626629202851412,False
0242_01,True,0,,False,3.0,False,2.0,0.0,1.0,False,True,True,True,True,False,0.7588641425566502,False
0243_01,True,0,0.0,True,4.0,False,2.0,1.0,1.0,False,False,False,False,False,False,-1.1403312343363434,False
0244_01,False,1,2.0,True,,False,2.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0244_02,False,1,2.0,True,3.0,False,0.0,0.0,0.0,,False,False,False,False,False,-1.1403312343363434,True
0245_01,False,1,1.0,False,1.0,True,0.0,3.0,4.0,False,False,True,False,False,True,1.1097417977759252,True
0245_02,False,1,1.0,False,1.0,True,2.0,2.0,3.0,False,False,True,True,True,True,1.5689296766811152,False
0246_01,True,0,2.0,False,5.0,True,2.0,1.0,1.0,False,True,False,True,True,False,1.076898813471701,False
0248_01,True,0,1.0,False,1.0,False,2.0,2.0,3.0,False,False,True,False,True,True,1.4751291021542863,False
0250_01,True,0,0.0,True,4.0,False,1.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,False
0251_01,True,0,,True,1.0,False,0.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0252_01,True,0,0.0,False,3.0,True,2.0,2.0,2.0,False,True,True,True,False,False,0.8252354632663317,False
0253_01,True,0,0.0,False,4.0,True,2.0,2.0,2.0,False,True,True,False,False,True,0.6369235008391125,False
0254_01,True,0,0.0,False,3.0,True,2.0,1.0,1.0,False,True,True,True,True,True,0.7593792478952497,True
0255_01,True,0,1.0,True,5.0,False,2.0,1.0,2.0,False,False,False,False,False,False,-1.1403312343363434,True
0257_01,False,1,2.0,False,3.0,False,0.0,1.0,1.0,False,True,False,False,False,False,0.8446169232366484,False
0257_02,False,1,2.0,True,3.0,False,2.0,3.0,4.0,False,False,False,False,False,False,-1.1403312343363434,True
0258_01,True,0,0.0,False,3.0,False,2.0,1.0,1.0,False,False,False,True,True,True,0.5623005776724757,False
0260_01,True,0,1.0,False,2.0,False,2.0,1.0,2.0,False,False,True,False,True,True,1.3958407540211508,False
0261_01,True,0,0.0,False,3.0,True,2.0,1.0,2.0,False,True,True,False,False,True,0.6405517111395527,False
